13.4455 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
33.4354 	EXP 	volume_adjustment_instructions: height = 0.05
33.4354 	EXP 	volume_adjustment_instructions: height = 0.05
33.4354 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 10"
33.4354 	EXP 	volume_adjustment_instructions: autoDraw = True
33.5882 	EXP 	Sound volume_adjuster_sound stopped
33.5882 	EXP 	Sound volume_adjuster_sound paused
33.5888 	EXP 	New trial (rep=11, index=0): None
33.6383 	EXP 	Sound volume_adjuster_sound reached end of file
33.6421 	EXP 	Sound volume_adjuster_sound started
33.6411 	DATA 	Keypress: right
33.6437 	EXP 	volume_adjustment_instructions: autoDraw = False
33.6437 	EXP 	volume_adjustment_instructions: height = 0.05
33.6437 	EXP 	volume_adjustment_instructions: height = 0.05
33.6437 	EXP 	volume_adjustment_instructions: height = 0.05
33.6437 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 15"
33.6437 	EXP 	volume_adjustment_instructions: autoDraw = True
33.7785 	EXP 	Sound volume_adjuster_sound stopped
33.7785 	EXP 	Sound volume_adjuster_sound paused
33.7790 	EXP 	New trial (rep=12, index=0): None
33.8279 	EXP 	Sound volume_adjuster_sound reached end of file
33.8338 	EXP 	Sound volume_adjuster_sound started
33.8309 	DATA 	Keypress: right
33.8354 	EXP 	volume_adjustment_instructions: autoDraw = False
33.8354 	EXP 	volume_adjustment_instructions: height = 0.05
33.8354 	EXP 	volume_adjustment_instructions: height = 0.05
33.8354 	EXP 	volume_adjustment_instructions: height = 0.05
33.8354 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 20"
33.8354 	EXP 	volume_adjustment_instructions: autoDraw = True
33.9784 	EXP 	Sound volume_adjuster_sound stopped
33.9784 	EXP 	Sound volume_adjuster_sound paused
33.9789 	EXP 	New trial (rep=13, index=0): None
34.0283 	EXP 	Sound volume_adjuster_sound reached end of file
34.0338 	EXP 	Sound volume_adjuster_sound started
34.0310 	DATA 	Keypress: right
34.0354 	EXP 	volume_adjustment_instructions: autoDraw = False
34.0354 	EXP 	volume_adjustment_instructions: height = 0.05
34.0354 	EXP 	volume_adjustment_instructions: height = 0.05
34.0354 	EXP 	volume_adjustment_instructions: height = 0.05
34.0354 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 25"
34.0354 	EXP 	volume_adjustment_instructions: autoDraw = True
34.1781 	EXP 	Sound volume_adjuster_sound stopped
34.1781 	EXP 	Sound volume_adjuster_sound paused
34.1786 	EXP 	New trial (rep=14, index=0): None
34.2278 	EXP 	Sound volume_adjuster_sound reached end of file
34.2338 	EXP 	Sound volume_adjuster_sound started
34.2306 	DATA 	Keypress: right
34.2355 	EXP 	volume_adjustment_instructions: autoDraw = False
34.2355 	EXP 	volume_adjustment_instructions: height = 0.05
34.2355 	EXP 	volume_adjustment_instructions: height = 0.05
34.2355 	EXP 	volume_adjustment_instructions: height = 0.05
34.2355 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 30"
34.2355 	EXP 	volume_adjustment_instructions: autoDraw = True
34.3478 	EXP 	Sound volume_adjuster_sound stopped
34.3479 	EXP 	Sound volume_adjuster_sound paused
34.3485 	EXP 	New trial (rep=15, index=0): None
34.3981 	EXP 	Sound volume_adjuster_sound reached end of file
34.4007 	EXP 	Sound volume_adjuster_sound started
34.4008 	DATA 	Keypress: right
34.4108 	EXP 	volume_adjustment_instructions: autoDraw = False
34.4108 	EXP 	volume_adjustment_instructions: height = 0.05
34.4108 	EXP 	volume_adjustment_instructions: height = 0.05
34.4108 	EXP 	volume_adjustment_instructions: height = 0.05
34.4108 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 35"
34.4108 	EXP 	volume_adjustment_instructions: autoDraw = True
34.5484 	EXP 	Sound volume_adjuster_sound stopped
34.5484 	EXP 	Sound volume_adjuster_sound paused
34.5489 	EXP 	New trial (rep=16, index=0): None
34.5977 	EXP 	Sound volume_adjuster_sound reached end of file
34.6007 	EXP 	Sound volume_adjuster_sound started
34.6004 	DATA 	Keypress: right
34.6108 	EXP 	volume_adjustment_instructions: autoDraw = False
34.6108 	EXP 	volume_adjustment_instructions: height = 0.05
34.6108 	EXP 	volume_adjustment_instructions: height = 0.05
34.6108 	EXP 	volume_adjustment_instructions: height = 0.05
34.6108 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 40"
34.6108 	EXP 	volume_adjustment_instructions: autoDraw = True
34.7485 	EXP 	Sound volume_adjuster_sound stopped
34.7485 	EXP 	Sound volume_adjuster_sound paused
34.7491 	EXP 	New trial (rep=17, index=0): None
34.7984 	EXP 	Sound volume_adjuster_sound reached end of file
34.8006 	EXP 	Sound volume_adjuster_sound started
34.8011 	DATA 	Keypress: right
34.8108 	EXP 	volume_adjustment_instructions: autoDraw = False
34.8108 	EXP 	volume_adjustment_instructions: height = 0.05
34.8108 	EXP 	volume_adjustment_instructions: height = 0.05
34.8108 	EXP 	volume_adjustment_instructions: height = 0.05
34.8108 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 45"
34.8108 	EXP 	volume_adjustment_instructions: autoDraw = True
34.9577 	EXP 	Sound volume_adjuster_sound stopped
34.9578 	EXP 	Sound volume_adjuster_sound paused
34.9583 	EXP 	New trial (rep=18, index=0): None
35.0078 	EXP 	Sound volume_adjuster_sound reached end of file
35.0091 	EXP 	Sound volume_adjuster_sound started
35.0105 	DATA 	Keypress: right
35.0189 	EXP 	volume_adjustment_instructions: autoDraw = False
35.0189 	EXP 	volume_adjustment_instructions: height = 0.05
35.0189 	EXP 	volume_adjustment_instructions: height = 0.05
35.0189 	EXP 	volume_adjustment_instructions: height = 0.05
35.0189 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 50"
35.0189 	EXP 	volume_adjustment_instructions: autoDraw = True
35.6290 	DATA 	Keypress: right
35.6483 	EXP 	Sound volume_adjuster_sound stopped
35.6483 	EXP 	Sound volume_adjuster_sound paused
35.6489 	EXP 	New trial (rep=19, index=0): None
35.6984 	EXP 	Sound volume_adjuster_sound reached end of file
35.7008 	EXP 	Sound volume_adjuster_sound started
35.7109 	EXP 	volume_adjustment_instructions: autoDraw = False
35.7109 	EXP 	volume_adjustment_instructions: height = 0.05
35.7109 	EXP 	volume_adjustment_instructions: height = 0.05
35.7109 	EXP 	volume_adjustment_instructions: height = 0.05
35.7109 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 55"
35.7109 	EXP 	volume_adjustment_instructions: autoDraw = True
35.8985 	EXP 	Sound volume_adjuster_sound stopped
35.8985 	EXP 	Sound volume_adjuster_sound paused
35.8990 	EXP 	New trial (rep=20, index=0): None
35.9488 	EXP 	Sound volume_adjuster_sound reached end of file
35.9509 	EXP 	Sound volume_adjuster_sound started
35.9516 	DATA 	Keypress: right
35.9607 	EXP 	volume_adjustment_instructions: autoDraw = False
35.9607 	EXP 	volume_adjustment_instructions: height = 0.05
35.9607 	EXP 	volume_adjustment_instructions: height = 0.05
35.9607 	EXP 	volume_adjustment_instructions: height = 0.05
35.9607 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 60"
35.9607 	EXP 	volume_adjustment_instructions: autoDraw = True
36.4781 	EXP 	Sound volume_adjuster_sound stopped
36.4781 	EXP 	Sound volume_adjuster_sound paused
36.4787 	EXP 	New trial (rep=21, index=0): None
36.5283 	EXP 	Sound volume_adjuster_sound reached end of file
36.5341 	EXP 	Sound volume_adjuster_sound started
36.5310 	DATA 	Keypress: left
36.5357 	EXP 	volume_adjustment_instructions: autoDraw = False
36.5357 	EXP 	volume_adjustment_instructions: height = 0.05
36.5357 	EXP 	volume_adjustment_instructions: height = 0.05
36.5357 	EXP 	volume_adjustment_instructions: height = 0.05
36.5357 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 55"
36.5357 	EXP 	volume_adjustment_instructions: autoDraw = True
36.6458 	DATA 	Keypress: left
36.6680 	EXP 	Sound volume_adjuster_sound stopped
36.6680 	EXP 	Sound volume_adjuster_sound paused
36.6686 	EXP 	New trial (rep=22, index=0): None
36.7179 	EXP 	Sound volume_adjuster_sound reached end of file
36.7258 	EXP 	Sound volume_adjuster_sound started
36.7274 	EXP 	volume_adjustment_instructions: autoDraw = False
36.7274 	EXP 	volume_adjustment_instructions: height = 0.05
36.7274 	EXP 	volume_adjustment_instructions: height = 0.05
36.7274 	EXP 	volume_adjustment_instructions: height = 0.05
36.7274 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 50"
36.7274 	EXP 	volume_adjustment_instructions: autoDraw = True
36.8373 	DATA 	Keypress: left
36.8579 	EXP 	Sound volume_adjuster_sound stopped
36.8579 	EXP 	Sound volume_adjuster_sound paused
36.8585 	EXP 	New trial (rep=23, index=0): None
36.9079 	EXP 	Sound volume_adjuster_sound reached end of file
36.9093 	EXP 	Sound volume_adjuster_sound started
36.9191 	EXP 	volume_adjustment_instructions: autoDraw = False
36.9191 	EXP 	volume_adjustment_instructions: height = 0.05
36.9191 	EXP 	volume_adjustment_instructions: height = 0.05
36.9191 	EXP 	volume_adjustment_instructions: height = 0.05
36.9191 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 45"
36.9191 	EXP 	volume_adjustment_instructions: autoDraw = True
37.0207 	DATA 	Keypress: left
37.0477 	EXP 	Sound volume_adjuster_sound stopped
37.0477 	EXP 	Sound volume_adjuster_sound paused
37.0483 	EXP 	New trial (rep=24, index=0): None
37.0972 	EXP 	Sound volume_adjuster_sound reached end of file
37.1008 	EXP 	Sound volume_adjuster_sound started
37.1024 	EXP 	volume_adjustment_instructions: autoDraw = False
37.1024 	EXP 	volume_adjustment_instructions: height = 0.05
37.1024 	EXP 	volume_adjustment_instructions: height = 0.05
37.1024 	EXP 	volume_adjustment_instructions: height = 0.05
37.1024 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 40"
37.1024 	EXP 	volume_adjustment_instructions: autoDraw = True
37.2280 	EXP 	Sound volume_adjuster_sound stopped
37.2280 	EXP 	Sound volume_adjuster_sound paused
37.2286 	EXP 	New trial (rep=25, index=0): None
37.2780 	EXP 	Sound volume_adjuster_sound reached end of file
37.2842 	EXP 	Sound volume_adjuster_sound started
37.2807 	DATA 	Keypress: left
37.2858 	EXP 	volume_adjustment_instructions: autoDraw = False
37.2858 	EXP 	volume_adjustment_instructions: height = 0.05
37.2858 	EXP 	volume_adjustment_instructions: height = 0.05
37.2858 	EXP 	volume_adjustment_instructions: height = 0.05
37.2858 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 35"
37.2858 	EXP 	volume_adjustment_instructions: autoDraw = True
37.4179 	EXP 	Sound volume_adjuster_sound stopped
37.4180 	EXP 	Sound volume_adjuster_sound paused
37.4185 	EXP 	New trial (rep=26, index=0): None
37.4679 	EXP 	Sound volume_adjuster_sound reached end of file
37.4759 	EXP 	Sound volume_adjuster_sound started
37.4707 	DATA 	Keypress: left
37.4775 	EXP 	volume_adjustment_instructions: autoDraw = False
37.4775 	EXP 	volume_adjustment_instructions: height = 0.05
37.4775 	EXP 	volume_adjustment_instructions: height = 0.05
37.4775 	EXP 	volume_adjustment_instructions: height = 0.05
37.4775 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 30"
37.4775 	EXP 	volume_adjustment_instructions: autoDraw = True
37.6377 	EXP 	Sound volume_adjuster_sound stopped
37.6377 	EXP 	Sound volume_adjuster_sound paused
37.6382 	EXP 	New trial (rep=27, index=0): None
37.6874 	EXP 	Sound volume_adjuster_sound reached end of file
37.6925 	EXP 	Sound volume_adjuster_sound started
37.6902 	DATA 	Keypress: left
37.6942 	EXP 	volume_adjustment_instructions: autoDraw = False
37.6942 	EXP 	volume_adjustment_instructions: height = 0.05
37.6942 	EXP 	volume_adjustment_instructions: height = 0.05
37.6942 	EXP 	volume_adjustment_instructions: height = 0.05
37.6942 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 25"
37.6942 	EXP 	volume_adjustment_instructions: autoDraw = True
37.8779 	EXP 	Sound volume_adjuster_sound stopped
37.8779 	EXP 	Sound volume_adjuster_sound paused
37.8785 	EXP 	New trial (rep=28, index=0): None
37.9274 	EXP 	Sound volume_adjuster_sound reached end of file
37.9342 	EXP 	Sound volume_adjuster_sound started
37.9302 	DATA 	Keypress: left
37.9359 	EXP 	volume_adjustment_instructions: autoDraw = False
37.9359 	EXP 	volume_adjustment_instructions: height = 0.05
37.9359 	EXP 	volume_adjustment_instructions: height = 0.05
37.9359 	EXP 	volume_adjustment_instructions: height = 0.05
37.9359 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 20"
37.9359 	EXP 	volume_adjustment_instructions: autoDraw = True
38.2381 	EXP 	Sound volume_adjuster_sound stopped
38.2381 	EXP 	Sound volume_adjuster_sound paused
38.2387 	EXP 	New trial (rep=29, index=0): None
38.2887 	EXP 	Sound volume_adjuster_sound reached end of file
38.2926 	EXP 	Sound volume_adjuster_sound started
38.2914 	DATA 	Keypress: left
38.2942 	EXP 	volume_adjustment_instructions: autoDraw = False
38.2942 	EXP 	volume_adjustment_instructions: height = 0.05
38.2942 	EXP 	volume_adjustment_instructions: height = 0.05
38.2942 	EXP 	volume_adjustment_instructions: height = 0.05
38.2942 	EXP 	volume_adjustment_instructions: text = "Adjust the volume using Arrow keys \n Right arrow to increase volume \n Left arrow to decrease it \n \n Hit enter when you're comfortable with the volume. \n \n Current Volume: 15"
38.2942 	EXP 	volume_adjustment_instructions: autoDraw = True
39.8211 	DATA 	Keypress: return
39.8481 	EXP 	Sound volume_adjuster_sound stopped
39.8481 	EXP 	Sound volume_adjuster_sound paused
39.8694 	EXP 	volume_adjustment_instructions: autoDraw = False
39.8694 	EXP 	text_countdown_2: autoDraw = True
44.8537 	EXP 	Created sequence: random, trialTypes=1, nReps=7, seed=None
44.8540 	EXP 	New trial (rep=0, index=0): None
44.8563 	EXP 	Created sequence: random, trialTypes=1, nReps=200, seed=None
44.8572 	EXP 	New trial (rep=0, index=0): None
44.8866 	EXP 	text_countdown_2: autoDraw = False
44.8866 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
44.8866 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
44.8866 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
44.8866 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
44.8866 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
44.8866 	EXP 	accuracy_text: height = 0.05
44.8866 	EXP 	accuracy_text: height = 0.05
44.8866 	EXP 	accuracy_text: height = 0.05
44.8866 	EXP 	accuracy_text: text = 'Your Accuracy \n0/0'
44.8866 	EXP 	space: autoDraw = True
44.8866 	EXP 	h: autoDraw = True
44.8866 	EXP 	j: autoDraw = True
44.8866 	EXP 	k: autoDraw = True
44.8866 	EXP 	l: autoDraw = True
44.8866 	EXP 	text: autoDraw = True
44.8866 	EXP 	accuracy_text: autoDraw = True
44.8866 	EXP 	text: height = 0.05
44.8866 	EXP 	text: height = 0.05
44.8866 	EXP 	text: height = 0.05
44.8866 	EXP 	text: text = ''
45.7658 	DATA 	Keypress: space
45.7908 	DATA 	Keypress: l
45.8366 	EXP 	Sound sound_1 started
45.8367 	EXP 	space: autoDraw = False
45.8367 	EXP 	h: autoDraw = False
45.8367 	EXP 	j: autoDraw = False
45.8367 	EXP 	k: autoDraw = False
45.8367 	EXP 	l: autoDraw = False
45.8367 	EXP 	text: autoDraw = False
45.8367 	EXP 	accuracy_text: autoDraw = False
46.3478 	EXP 	Sound sound_1 stopped
46.3490 	EXP 	New trial (rep=1, index=0): None
46.3618 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
46.3618 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
46.3618 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
46.3618 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
46.3618 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
46.3618 	EXP 	accuracy_text: height = 0.05
46.3618 	EXP 	accuracy_text: height = 0.05
46.3618 	EXP 	accuracy_text: height = 0.05
46.3618 	EXP 	accuracy_text: text = 'Your Accuracy \n1/1'
46.3618 	EXP 	space: autoDraw = True
46.3618 	EXP 	h: autoDraw = True
46.3618 	EXP 	j: autoDraw = True
46.3618 	EXP 	k: autoDraw = True
46.3618 	EXP 	l: autoDraw = True
46.3618 	EXP 	text: autoDraw = True
46.3618 	EXP 	accuracy_text: autoDraw = True
46.9162 	DATA 	Keypress: k
46.9783 	EXP 	Sound sound_1 started
46.9785 	EXP 	space: autoDraw = False
46.9785 	EXP 	h: autoDraw = False
46.9785 	EXP 	j: autoDraw = False
46.9785 	EXP 	k: autoDraw = False
46.9785 	EXP 	l: autoDraw = False
46.9785 	EXP 	text: autoDraw = False
46.9785 	EXP 	accuracy_text: autoDraw = False
47.4877 	EXP 	Sound sound_1 stopped
47.4890 	EXP 	New trial (rep=2, index=0): None
47.5036 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
47.5036 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
47.5036 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
47.5036 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
47.5036 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
47.5036 	EXP 	accuracy_text: height = 0.05
47.5036 	EXP 	accuracy_text: height = 0.05
47.5036 	EXP 	accuracy_text: height = 0.05
47.5036 	EXP 	accuracy_text: text = 'Your Accuracy \n2/2'
47.5036 	EXP 	space: autoDraw = True
47.5036 	EXP 	h: autoDraw = True
47.5036 	EXP 	j: autoDraw = True
47.5036 	EXP 	k: autoDraw = True
47.5036 	EXP 	l: autoDraw = True
47.5036 	EXP 	text: autoDraw = True
47.5036 	EXP 	accuracy_text: autoDraw = True
48.0079 	DATA 	Keypress: l
48.0868 	EXP 	Sound sound_1 started
48.0870 	EXP 	space: autoDraw = False
48.0870 	EXP 	h: autoDraw = False
48.0870 	EXP 	j: autoDraw = False
48.0870 	EXP 	k: autoDraw = False
48.0870 	EXP 	l: autoDraw = False
48.0870 	EXP 	text: autoDraw = False
48.0870 	EXP 	accuracy_text: autoDraw = False
48.5979 	EXP 	Sound sound_1 stopped
48.5991 	EXP 	New trial (rep=3, index=0): None
48.6120 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
48.6120 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
48.6120 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
48.6120 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
48.6120 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
48.6120 	EXP 	accuracy_text: height = 0.05
48.6120 	EXP 	accuracy_text: height = 0.05
48.6120 	EXP 	accuracy_text: height = 0.05
48.6120 	EXP 	accuracy_text: text = 'Your Accuracy \n3/3'
48.6120 	EXP 	space: autoDraw = True
48.6120 	EXP 	h: autoDraw = True
48.6120 	EXP 	j: autoDraw = True
48.6120 	EXP 	k: autoDraw = True
48.6120 	EXP 	l: autoDraw = True
48.6120 	EXP 	text: autoDraw = True
48.6120 	EXP 	accuracy_text: autoDraw = True
49.2913 	DATA 	Keypress: space
49.3329 	DATA 	Keypress: l
49.3536 	EXP 	Sound sound_1 started
49.3538 	EXP 	space: autoDraw = False
49.3538 	EXP 	h: autoDraw = False
49.3538 	EXP 	j: autoDraw = False
49.3538 	EXP 	k: autoDraw = False
49.3538 	EXP 	l: autoDraw = False
49.3538 	EXP 	text: autoDraw = False
49.3538 	EXP 	accuracy_text: autoDraw = False
49.8581 	EXP 	Sound sound_1 stopped
49.8593 	EXP 	New trial (rep=4, index=0): None
49.8705 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
49.8705 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
49.8705 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
49.8705 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
49.8705 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
49.8705 	EXP 	accuracy_text: height = 0.05
49.8705 	EXP 	accuracy_text: height = 0.05
49.8705 	EXP 	accuracy_text: height = 0.05
49.8705 	EXP 	accuracy_text: text = 'Your Accuracy \n4/4'
49.8705 	EXP 	space: autoDraw = True
49.8705 	EXP 	h: autoDraw = True
49.8705 	EXP 	j: autoDraw = True
49.8705 	EXP 	k: autoDraw = True
49.8705 	EXP 	l: autoDraw = True
49.8705 	EXP 	text: autoDraw = True
49.8705 	EXP 	accuracy_text: autoDraw = True
50.3579 	DATA 	Keypress: k
50.4370 	EXP 	Sound sound_1 started
50.4372 	EXP 	space: autoDraw = False
50.4372 	EXP 	h: autoDraw = False
50.4372 	EXP 	j: autoDraw = False
50.4372 	EXP 	k: autoDraw = False
50.4372 	EXP 	l: autoDraw = False
50.4372 	EXP 	text: autoDraw = False
50.4372 	EXP 	accuracy_text: autoDraw = False
50.9480 	EXP 	Sound sound_1 stopped
50.9492 	EXP 	New trial (rep=5, index=0): None
50.9623 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
50.9623 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
50.9623 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
50.9623 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
50.9623 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
50.9623 	EXP 	accuracy_text: height = 0.05
50.9623 	EXP 	accuracy_text: height = 0.05
50.9623 	EXP 	accuracy_text: height = 0.05
50.9623 	EXP 	accuracy_text: text = 'Your Accuracy \n5/5'
50.9623 	EXP 	space: autoDraw = True
50.9623 	EXP 	h: autoDraw = True
50.9623 	EXP 	j: autoDraw = True
50.9623 	EXP 	k: autoDraw = True
50.9623 	EXP 	l: autoDraw = True
50.9623 	EXP 	text: autoDraw = True
50.9623 	EXP 	accuracy_text: autoDraw = True
51.6916 	DATA 	Keypress: h
51.6931 	DATA 	Keypress: j
51.7622 	EXP 	Sound sound_1 started
51.7624 	EXP 	space: autoDraw = False
51.7624 	EXP 	h: autoDraw = False
51.7624 	EXP 	j: autoDraw = False
51.7624 	EXP 	k: autoDraw = False
51.7624 	EXP 	l: autoDraw = False
51.7624 	EXP 	text: autoDraw = False
51.7624 	EXP 	accuracy_text: autoDraw = False
52.2679 	EXP 	Sound sound_1 stopped
52.2691 	EXP 	New trial (rep=6, index=0): None
52.2877 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
52.2877 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
52.2877 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
52.2877 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
52.2877 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
52.2877 	EXP 	accuracy_text: height = 0.05
52.2877 	EXP 	accuracy_text: height = 0.05
52.2877 	EXP 	accuracy_text: height = 0.05
52.2877 	EXP 	accuracy_text: text = 'Your Accuracy \n6/6'
52.2877 	EXP 	space: autoDraw = True
52.2877 	EXP 	h: autoDraw = True
52.2877 	EXP 	j: autoDraw = True
52.2877 	EXP 	k: autoDraw = True
52.2877 	EXP 	l: autoDraw = True
52.2877 	EXP 	text: autoDraw = True
52.2877 	EXP 	accuracy_text: autoDraw = True
52.7833 	DATA 	Keypress: l
52.8539 	EXP 	Sound sound_1 started
52.8541 	EXP 	space: autoDraw = False
52.8541 	EXP 	h: autoDraw = False
52.8541 	EXP 	j: autoDraw = False
52.8541 	EXP 	k: autoDraw = False
52.8541 	EXP 	l: autoDraw = False
52.8541 	EXP 	text: autoDraw = False
52.8541 	EXP 	accuracy_text: autoDraw = False
53.3580 	EXP 	Sound sound_1 stopped
53.3591 	EXP 	New trial (rep=7, index=0): None
53.3708 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
53.3708 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
53.3708 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
53.3708 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
