volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_display.stopped,sound_1.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,demographics_2.started,music_ability_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,years_of_musical_experience_slider.started,demographics_2.stopped,music_ability_slider.response,music_ability_slider.rt,music_theory.response,music_theory.rt,years_of_musical_experience_slider.response,years_of_musical_experience_slider.rt,debriefing.started,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,debriefing.stopped,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,demo_scr_adv_keypress.duration,done.started,text_countdown_3.started,done.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,3,0,3,0,25,0,25,0,,,,,3665.775688293288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.7606072387716,8,"('l',)",musical_stimuli/0903 G+.wav,non boundary,3665.775688293288,3665.775688293288,3665.775688293288,3665.775688293288,3665.775688293288,3665.775688293288,3665.775688293288,3665.775688293288,3666.476219741904,1,['l'],[0.5470428322441876],[None],3666.4775370438438,3666.484111147198,3666.989550330356,3667.0094852380134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,26,0,26,0,,,,,3667.0094852380134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.990540117942,6,"('h', 'k')",musical_stimuli/0905 G+.wav,non boundary,3667.0094852380134,3667.0094852380134,3667.0094852380134,3667.0094852380134,3667.0094852380134,3667.0094852380134,3667.0094852380134,3667.0094852380134,3668.084773390263,1,"['k', 'h']","[0.8493038584565511, 0.8653031605645083]","[None, 0.11195345854503103]",3668.086109105454,3668.0926183096526,3668.5997587562597,3668.617675752961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,27,0,27,0,,,,,3668.617675752961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668.6007322435908,9,"('l', 'space')",musical_stimuli/0901 G+.wav,boundary,3668.617675752961,3668.617675752961,3668.617675752961,3668.617675752961,3668.617675752961,3668.617675752961,3668.617675752961,3668.617675752961,3670.093261897986,0,"['l', 'h']","[1.2492030987341423, 1.329220437371987]","[None, 0.06397577661846299]",3670.0946157245635,3670.101166886823,3670.6097233424516,3670.626226443128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,28,0,28,0,,,,,3670.626226443128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.6106968297827,6,"('h', 'k')",musical_stimuli/0905 G+.wav,non boundary,3670.626226443128,3670.626226443128,3670.626226443128,3670.626226443128,3670.626226443128,3670.626226443128,3670.626226443128,3670.626226443128,3671.6435101448005,1,"['k', 'h']","[0.7927401691267733, 0.8087234728445765]","[0.15199020053842105, 0.13700362711097114]",3671.6448938551766,3671.65133816022,3672.1596881459845,3672.176388358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,29,0,29,0,,,,,3672.176388358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672.160662237031,7,"('h', 'j')",musical_stimuli/0904 G+.wav,non boundary,3672.176388358974,3672.176388358974,3672.176388358974,3672.176388358974,3672.176388358974,3672.176388358974,3672.176388358974,3672.176388358974,3673.6104073493625,1,"['h', 'j']","[1.2106252294033766, 1.2116301098285476]","[0.1520363845920656, 0.15202431031502783]",3673.6117361218494,3673.61820849956,3674.1298131025105,3674.1432647354377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,30,0,30,0,,,,,3674.1432647354377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3674.1307711951667,5,"('h', 'l')",musical_stimuli/0902 G+.wav,boundary,3674.1432647354377,3674.1432647354377,3674.1432647354377,3674.1432647354377,3674.1432647354377,3674.1432647354377,3674.1432647354377,3674.1432647354377,3675.2605574324407,1,"['l', 'h']","[0.8918544616753934, 0.9318453214509645]","[None, None]",3675.2618825826357,3675.2683845422944,3675.7799254535203,3675.793446513446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,31,0,31,0,,,,,3675.793446513446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.780917655953,6,"('h', 'k')",musical_stimuli/0905 G+.wav,non boundary,3675.793446513446,3675.793446513446,3675.793446513446,3675.793446513446,3675.793446513446,3675.793446513446,3675.793446513446,3675.793446513446,3677.0023840629437,1,"['h', 'k']","[1.0007492079312215, 0.9857469379639952]","[None, 0.14401213222299702]",3677.003723098547,3677.01023109533,3677.519163664212,3677.535308763021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,32,0,32,0,,,,,3677.535308763021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677.520135038547,7,"('h', 'j')",musical_stimuli/0904 G+.wav,non boundary,3677.535308763021,3677.535308763021,3677.535308763021,3677.535308763021,3677.535308763021,3677.535308763021,3677.535308763021,3677.535308763021,3678.952534266762,1,"['h', 'j']","[1.1869762788992375, 1.1879684813466156]","[0.11999220003781375, 0.11999461488449015]",3678.953853379833,3678.960447405734,3679.469029519154,3679.4855102824513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,33,0,33,0,,,,,3679.4855102824513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679.4700271550246,5,"('h', 'l')",musical_stimuli/0902 G+.wav,boundary,3679.4855102824513,3679.4855102824513,3679.4855102824513,3679.4855102824513,3679.4855102824513,3679.4855102824513,3679.4855102824513,3679.4855102824513,3680.586141404099,1,"['l', 'h']","[0.8768374007486273, 0.9168361088086385]","[None, 0.0959837383707054]",3680.5875272274716,3680.593959156402,3681.0993551740685,3681.1193362657796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,34,0,34,0,,,,,3681.1193362657796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681.1003334911074,7,"('h', 'j')",musical_stimuli/0904 G+.wav,non boundary,3681.1193362657796,3681.1193362657796,3681.1193362657796,3681.1193362657796,3681.1193362657796,3681.1193362657796,3681.1193362657796,3681.1193362657796,3682.1697007273615,1,"['h', 'j']","[0.843082293329644, 0.8190880189504242]","[0.07201180138508789, 0.13598908728454262]",3682.171066930052,3682.177458108352,3682.689136062443,3682.7025276259083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,35,0,35,0,,,,,3682.7025276259083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682.690114379482,6,"('h', 'k')",musical_stimuli/0905 G+.wav,non boundary,3682.7025276259083,3682.7025276259083,3682.7025276259083,3682.7025276259083,3682.7025276259083,3682.7025276259083,3682.7025276259083,3682.7025276259083,3683.894748058461,1,"['k', 'h']","[0.9559639607468853, 0.9879607538168784]","[None, 0.10401161301706452]",3683.896100677608,3683.9026455008934,3684.4093343701097,3684.4280298548256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,36,0,36,0,,,,,3684.4280298548256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.4103093667363,9,"('l', 'space')",musical_stimuli/0901 G+.wav,boundary,3684.4280298548256,3684.4280298548256,3684.4280298548256,3684.4280298548256,3684.4280298548256,3684.4280298548256,3684.4280298548256,3684.4280298548256,3685.928327485366,1,"['space', 'l']","[1.2625542134337593, 1.2865460729663027]","[None, 0.12000759471266065]",3685.9297350424167,3685.936169989909,3686.4393920367875,3686.4529167189903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,37,0,37,0,,,,,3686.4529167189903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3686.440385748516,10,"('k',)",musical_stimuli/0105 C.wav,boundary,3686.4529167189903,3686.4529167189903,3686.4529167189903,3686.4529167189903,3686.4529167189903,3686.4529167189903,3686.4529167189903,3686.4529167189903,3687.3118428583257,1,['k'],[0.7097308284864994],[None],3687.3131758567906,3687.3196781182996,3687.829369856365,3687.8447545785602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,38,0,38,0,,,,,3687.8447545785602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687.8303608513816,9,"('l', 'space')",musical_stimuli/0901 G+.wav,boundary,3687.8447545785602,3687.8447545785602,3687.8447545785602,3687.8447545785602,3687.8447545785602,3687.8447545785602,3687.8447545785602,3687.8447545785602,3689.9037548538618,1,"['space', 'l']","[1.822013008815702, 1.8540031610464212]","[None, 0.09599732192873489]",3689.9050960024615,3689.911618790218,3690.419524744997,3690.436677139078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,39,0,39,0,,,,,3690.436677139078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690.4205743001803,10,"('k',)",musical_stimuli/0105 C.wav,boundary,3690.436677139078,3690.436677139078,3690.436677139078,3690.436677139078,3690.436677139078,3690.436677139078,3690.436677139078,3690.436677139078,3691.4455891515245,1,['k'],[0.8621560042811325],[0.07198131387121975],3691.446931507555,3691.4534521823007,3691.958775754407,3691.9701762721525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,40,0,40,0,,,,,3691.9701762721525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.959735356344,11,"('h', 'space')",musical_stimuli/0102 C.wav,non boundary,3691.9701762721525,3691.9701762721525,3691.9701762721525,3691.9701762721525,3691.9701762721525,3691.9701762721525,3691.9701762721525,3691.9701762721525,3694.0375186547462,1,"['space', 'h']","[1.8317656917060958, 1.847754428832559]","[None, 0.1120065853028791]",3694.0388924038416,3694.045418512025,3694.548817144969,3694.5621287164686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,41,0,41,0,,,,,3694.5621287164686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694.549786708172,13,"('j', 'k')",musical_stimuli/0103 C.wav,non boundary,3694.5621287164686,3694.5621287164686,3694.5621287164686,3694.5621287164686,3694.5621287164686,3694.5621287164686,3694.5621287164686,3694.5621287164686,3695.8377807869547,1,"['j', 'k']","[1.0398909452778753, 1.0408825440099463]","[None, None]",3695.8391415562364,3695.845591294703,3696.3486913915403,3696.3623111585475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,42,0,42,0,,,,,3696.3623111585475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3696.349698083097,12,"('j', 'l')",musical_stimuli/0104 C.wav,non boundary,3696.3623111585475,3696.3623111585475,3696.3623111585475,3696.3623111585475,3696.3623111585475,3696.3623111585475,3696.3623111585475,3696.3623111585475,3697.621357799013,1,"['l', 'j']","[1.0237875026505208, 1.0477799658983713]","[None, 0.12000517985143233]",3697.6227122293058,3697.629113972587,3698.1389038140187,3698.1541711140308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,43,0,43,0,,,,,3698.1541711140308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.1398715660907,14,"('space',)",musical_stimuli/0101 C.wav,boundary,3698.1541711140308,3698.1541711140308,3698.1541711140308,3698.1541711140308,3698.1541711140308,3698.1541711140308,3698.1541711140308,3698.1541711140308,3699.2881347439397,1,['space'],[0.9839747382357018],[None],3699.289498531769,3699.2959709094794,3699.7989520748524,3699.8126808120724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,44,0,44,0,,,,,3699.8126808120724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699.7999225436215,11,"('h', 'space')",musical_stimuli/0102 C.wav,non boundary,3699.8126808120724,3699.8126808120724,3699.8126808120724,3699.8126808120724,3699.8126808120724,3699.8126808120724,3699.8126808120724,3699.8126808120724,3701.8217651845916,1,"['space', 'h']","[1.7096291028428823, 1.8696716283884598]","[None, None]",3701.8230845995276,3701.8295675422196,3702.3391560453456,3702.3546186465246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,45,0,45,0,,,,,3702.3546186465246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.3401277215453,13,"('j', 'k')",musical_stimuli/0103 C.wav,non boundary,3702.3546186465246,3702.3546186465246,3702.3546186465246,3702.3546186465246,3702.3546186465246,3702.3546186465246,3702.3546186465246,3702.3546186465246,3703.8635539019306,1,"['j', 'k']","[1.2717578192823566, 1.2727436827408383]","[None, None]",3703.864905313647,3703.871451042498,3704.379263119903,3704.3965223712003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,46,0,46,0,,,,,3704.3965223712003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.380300902674,10,"('k',)",musical_stimuli/0105 C.wav,boundary,3704.3965223712003,3704.3965223712003,3704.3965223712003,3704.3965223712003,3704.3965223712003,3704.3965223712003,3704.3965223712003,3704.3965223712003,3705.380474470192,1,['k'],[0.8299138018483063],[None],3705.381802638949,3705.3882798463674,3705.8991575787804,3705.9133366859605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,47,0,47,0,,,,,3705.9133366859605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.9001521960745,9,"('l', 'space')",musical_stimuli/0901 G+.wav,boundary,3705.9133366859605,3705.9133366859605,3705.9133366859605,3705.9133366859605,3705.9133366859605,3705.9133366859605,3705.9133366859605,3705.9133366859605,3707.055629141483,1,"['space', 'l']","[0.9131757964205462, 0.9531684673420386]","[None, 0.13600991538260132]",3707.0569627436635,3707.063467118169,3707.5684616666404,3707.580178228178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,48,0,48,0,,,,,3707.580178228178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.569446020818,10,"('k',)",musical_stimuli/0105 C.wav,boundary,3707.580178228178,3707.580178228178,3707.580178228178,3707.580178228178,3707.580178228178,3707.580178228178,3707.580178228178,3707.580178228178,3708.239056493054,1,['k'],[0.5013818992447341],[None],3708.240410017781,3708.246926164684,3708.7584329661186,3708.7719754578575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,49,0,49,0,,,,,3708.7719754578575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.7594136980188,13,"('j', 'k')",musical_stimuli/0103 C.wav,non boundary,3708.7719754578575,3708.7719754578575,3708.7719754578575,3708.7719754578575,3708.7719754578575,3708.7719754578575,3708.7719754578575,3708.7719754578575,3709.830844425567,1,"['j', 'k']","[0.8216501772549236, 0.8226435871183639]","[None, None]",3709.8321665572003,3709.8387530366817,3710.3486787135625,3710.363820441242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,50,0,50,0,,,,,3710.363820441242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.3496869144,12,"('j', 'l')",musical_stimuli/0104 C.wav,non boundary,3710.363820441242,3710.363820441242,3710.363820441242,3710.363820441242,3710.363820441242,3710.363820441242,3710.363820441242,3710.363820441242,3711.6477711516927,1,"['l', 'j']","[1.0698837127856677, 1.0538856181083247]","[0.104001953615807, 0.16000720833835658]",3711.6491044520226,3711.6556148636664,3712.158618668269,3712.172339557219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,3,0,3,0,51,0,51,0,,,,,3712.172339557219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.1595924574503,13,"('j', 'k')",musical_stimuli/0103 C.wav,non boundary,3712.172339557219,3712.172339557219,3712.172339557219,3712.172339557219,3712.172339557219,3712.172339557219,3712.172339557219,3712.172339557219,3713.3812846531364,1,"['j', 'k']","[0.9734468877286417, 0.974436977179721]","[None, None]",3713.382664741235,3713.3891365152303,3713.8986519690807,3713.9141900343966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
